ProductSubcategoryName,ProductCategoryName,ProductName,ProfitAmount,SaleAmount,SalesQuantity,ArticleKey
ENJOLIVEUR INF PARE-BRISE,VOLKSWAGEN,DIVERS,0.0,16.875,2.0,1994
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,544.1666666666667,1.0,1995
Pare-brise vert,AGC,DIVERS,0.0,374.2166666666667,0.0,1996
Joint de pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,69.80833333333334,0.0,1997
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,322.0083333333334,0.0,1998
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,12.441666666666666,0.0,1999
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,147.01666666666665,0.0,2000
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/J-N AUTO/ASS.CONDUIT),VOLKSWAGEN,DIVERS,0.0,389.1666666666667,2.0,2001
Kit PB Clair + accessoires,PILKINGTON (EUROCODE),DIVERS,0.0,432.34166666666664,0.0,2002
Pare-brise vert,AGC,DIVERS,0.0,288.0833333333333,0.0,2003
JOINT PARE-BRISE,HYUNDAI,DIVERS,0.0,23.4,0.0,2004
Pare-brise vert dégradé bleu,AGC,DIVERS,0.0,378.2416666666667,0.0,2005
4 pneus 215/70/15,DIVERS,DIVERS,100.0,347.22225000000003,0.0,2006
VIDANGE HUIL ET 1 FILTRE HUIL,DIVERS,DIVERS,100.0,76.38891666666667,0.0,2007
GLACE FIXE V PTE AVG,FORD (EU),DIVERS,0.0,89.10833333333335,0.0,2008
GLACE FIXE V CUSTODE G (YC ENJOL.CHROME/SURTEINTE),FORD (EU),DIVERS,0.0,200.66666666666669,0.0,2009
2 PNEUS 255/35/18 FIRSTON ,DIVERS,DIVERS,100.0,208.33333333333334,0.0,2010
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,300.075,0.0,2011
"PARE-BRISE V (TERRA,SOL(PACK:MID,LUNA))",TOYOTA,DIVERS,0.0,382.33333333333337,0.0,2012
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,47.358333333333334,1.0,2013
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,547.0833333333334,1.0,2014
PARE-BRISE V AVEC BANDEAU,VOLKSWAGEN,DIVERS,0.0,386.6666666666667,0.0,2015
PARE-BRISE V DEGRADE CHAUFFANT CAPT/PLUIE (REFL.SOLEIL/REGAR.VIN),HYUNDAI,DIVERS,0.0,493.43333333333334,0.0,2016
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,678.3333333333334,0.0,2017
PARE-BRISE V (YC ENJO.INF/REGAR No CHAS),VOLKSWAGEN,DIVERS,0.0,318.9166666666667,0.0,2018
2 PNEUS 235/50/17,DIVERS,DIVERS,100.0,131.94441666666668,0.0,2019
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,398.3083333333334,0.0,2020
PARE-BRISE V CAPTEUR PLUIE (PREEQUIP.TAXI/VEH.LOCATIO),MERCEDES,DIVERS,0.0,199.39166666666668,0.0,2021
Rotule de direction AVG et AVD plus MO ,DIVERS,DIVERS,100.0,90.27775,0.0,2022
UNE ANTENNE RADIO ,DIVERS,DIVERS,100.0,24.305583333333335,0.0,2023
JOINT SPI DE POULIE D'EMPERE,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2024
DEFLECTEUR AVG TOYOTA PRIUS ,DIVERS,DIVERS,100.0,138.88891666666666,0.0,2025
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,295.52500000000003,0.0,2026
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,606.6833333333334,0.0,2027
ENJOLIVEUR SUP PARE-BRISE,HYUNDAI,DIVERS,0.0,21.275000000000002,0.0,2028
PARE-BRISE V DEGRADE CAPTEUR PLUIE (YC CALES+EMBASE/ANTI-BUEE),HYUNDAI,DIVERS,0.0,407.3833333333334,0.0,2029
Pare-brise vert,AGC,DIVERS,0.0,220.83333333333334,0.0,2030
2 pneus 175/70/14 wanlli,DIVERS,DIVERS,100.0,90.27775,0.0,2031
LUNETTE AR FIAT DOBLO AVEC MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,0.0,0.0,2032
2 PNEUS 215/60/16C OVASION ,DIVERS,DIVERS,100.0,97.22225,0.0,2033
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,675.9666666666667,0.0,2034
2 PNEUS 205/55/16 RF WANLI,DIVERS,DIVERS,100.0,125.0,0.0,2035
Pare-brise clair dégradé bleu,AGC,DIVERS,0.0,412.5,0.0,2036
JOINT SUP PARE-BRISE,VOLKSWAGEN,DIVERS,0.0,20.416666666666668,0.0,2037
Pare-brise vert dégradé bleu,PILKINGTON (EUROCODE),DIVERS,0.0,302.7833333333333,0.0,2038
ENJOLIVEUR INF PARE-BRISE,FORD (EU),DIVERS,0.0,15.049999999999999,0.0,2039
Kit PB Clair + accessoires,AGC,DIVERS,0.0,1199.6333333333334,0.0,2040
GLACE FIXE V PTE AVD,CITROEN,DIVERS,0.0,100.71666666666667,0.0,2041
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,336.375,0.0,2042
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,533.4416666666667,1.0,2043
ENJOLIVEUR  RETROVISEUR INT,RENAULT,DIVERS,0.0,15.333333333333332,0.0,2044
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,195.175,1.0,2045
3 rotulles ,DIVERS,DIVERS,100.0,48.61108333333333,0.0,2046
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,462.21666666666664,0.0,2047
4 pneus michelin 185/60/15,DIVERS,DIVERS,100.0,200.0,0.0,2048
Pare-brise vert,AGC,DIVERS,0.0,222.0,0.0,2049
2 TASSEAUX D'AMORTISSEUR ,DIVERS,DIVERS,100.0,41.66666666666667,0.0,2050
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,409.0416666666667,0.0,2051
Kit PB Clair + accessoires,PILKINGTON (EUROCODE),DIVERS,0.0,332.85833333333335,0.0,2052
Kit PB Vert + accessoires,AGC,DIVERS,0.0,281.25,0.0,2053
PARE-BRISE BL ATHERMIQUE CAPTEUR PLUIE,MERCEDES,DIVERS,0.0,425.0083333333333,0.0,2054
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,365.10833333333335,0.0,2055
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,234.20000000000002,0.0,2056
2 PNEUS 215/70/16C ,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2057
VENTE AU CONTOIRE,DIVERS,DIVERS,100.0,24.305583333333335,6.0,2058
QUICK CHECK ,DIVERS,DIVERS,100.0,55.55558333333334,0.0,2059
2 PNEUS 175/70/16,DIVERS,DIVERS,100.0,83.33333333333334,0.0,2060
PARE-BRISE V CAPTEUR PLUIE (FREIN URG/TET-HAUT/CH.VOI),MERCEDES,DIVERS,0.0,396.3,0.0,2061
CHANGEMENT PARE BRISE AVEC MAIN D'OEUVRE,DIVERS,DIVERS,100.0,277.77775,0.0,2062
PARE BRISE CLIO2 ATERMIQUE CAPTEUR PLUI,DIVERS,DIVERS,100.0,125.0,0.0,2063
VITRE MOBILE AVG CLIO2,DIVERS,DIVERS,100.0,41.66666666666667,0.0,2064
VITRE MOBILE AVG AUDI A1,DIVERS,DIVERS,100.0,41.66666666666667,0.0,2065
DEFLECTEUR BMW SERIE 1 ARG,DIVERS,DIVERS,100.0,69.44441666666667,0.0,2066
LUNETTE SURTEINTEE FORD S-MAX ,DIVERS,DIVERS,100.0,194.44441666666668,0.0,2067
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,335.1916666666667,0.0,2068
PARE-BRISE V CAPTEUR PLUIE (SANS CAMERA),RENAULT,DIVERS,0.0,366.625,0.0,2069
2 PNEUS 185/65/16,DIVERS,DIVERS,100.0,83.33333333333334,0.0,2070
OPTIQUE G XENON DIRECTIONNEL (ECL-VIRAGE/LED/ADAPTATIF),VOLKSWAGEN,DIVERS,0.0,927.3333333333334,0.0,2071
Pare-brise vert,AGC,DIVERS,0.0,175.14166666666665,1.0,2072
AGRAFES RIVETS VISSERIE,DIVERS,DIVERS,100.0,5.833333333333334,0.0,2073
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,659.25,0.0,2074
CHANGEMENT VITRE MOBILE AVG,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2075
LUNETTE V CHAUFFANTE,AUDI,DIVERS,0.0,272.25,0.0,2076
CUSTODE AVD CLASSE V  ,DIVERS,DIVERS,100.0,0.0,0.0,2077
4 PNEUS 245/45/18 OVATION,DIVERS,DIVERS,100.0,0.0,0.0,2078
PARE-BRISE V CAPTEUR PLUIE (RETRO INT JOUR-NUIT MANU),SKODA,DIVERS,0.0,471.61666666666673,1.0,2079
JOINT PARE-BRISE INF,BMW,DIVERS,0.0,4.941666666666666,1.0,2080
JOINT PARE-BRISE SUP,BMW,DIVERS,0.0,14.466666666666667,1.0,2081
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,209.01666666666668,0.0,2082
Enjoliveur pare-brise,AGC,DIVERS,0.0,30.666666666666664,0.0,2083
JOINT INF PARE-BRISE,OPEL,DIVERS,0.0,45.525000000000006,0.0,2084
PARE-BRISE V,OPEL,DIVERS,0.0,351.0166666666667,1.0,2085
1 pneu 205/50/17 michelin ,DIVERS,DIVERS,100.0,97.22225,0.0,2086
2 pneus 205/40/17,DIVERS,DIVERS,100.0,97.22225,0.0,2087
PARE BRISE TOYOTA HIUX,DIVERS,DIVERS,100.0,131.94441666666668,0.0,2088
VITRE MOBILE AVG SKODA SUPERB,DIVERS,DIVERS,100.0,62.5,0.0,2089
PARE BRISE VERT,DIVERS,DIVERS,100.0,0.0,0.0,2090
JOINT PARE-BRISE SUP,SUZUKI-SANTANA,DIVERS,0.0,23.416666666666668,0.0,2091
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,177.66666666666666,0.0,2092
4 pneus 215/50/17 michelin,DIVERS,DIVERS,100.0,361.11108333333334,0.0,2093
jeux de plaquttes AV et AR ,DIVERS,DIVERS,100.0,83.33333333333334,0.0,2094
4 PNEUS 215/70/15C VEHICULE FB 612 GA ,DIVERS,DIVERS,100.0,222.22225,0.0,2095
MONTAGE TOIT RENEULT ESPACE ,DIVERS,DIVERS,100.0,100.0,0.0,2096
BOITE DE VITESSE TRAFIC PK502,DIVERS,DIVERS,100.0,333.33333333333337,0.0,2097
PARE BRISE AVEC MO,DIVERS,DIVERS,100.0,125.0,0.0,2098
MOTEUR FIAT 500,DIVERS,DIVERS,100.0,555.5555833333334,0.0,2099
EMBRAYAGE ,DIVERS,DIVERS,100.0,173.61108333333334,0.0,2100
VIDANGE FORFAIT,DIVERS,DIVERS,100.0,104.16666666666667,0.0,2101
Pare-brise vert dégradé bleu,AGC,DIVERS,0.0,404.58333333333337,0.0,2102
2 pneus 205/45/17,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2103
PARE-BRISE V,RENAULT,DIVERS,0.0,161.05833333333334,0.0,2104
Enjoliveur pare-brise,AGC,DIVERS,0.0,64.18333333333334,0.0,2105
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,382.6666666666667,0.0,2106
GLACE MOBILE V ATHERMIQUE PTE AVG,JEEP,DIVERS,0.0,238.78333333333336,0.0,2107
GLACE FIXE BL ATHERMIQUE PTE ARD (SURTEINTEE),MERCEDES,DIVERS,0.0,82.38333333333334,0.0,2108
remplacement durite d'eau,DIVERS,DIVERS,100.0,0.0,0.0,2109
Pare-brise vert dégradé vert,PILKINGTON (EUROCODE),DIVERS,0.0,219.34166666666667,0.0,2110
CHANGEMENT DE PARE BRISE AVEC MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,166.66666666666669,0.0,2111
TRIANGLE DE SUSPENTION ,DIVERS,DIVERS,100.0,125.0,0.0,2112
MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,41.66666666666667,0.0,2113
Kit PB Vert solar + Acc,PILKINGTON (EUROCODE),DIVERS,0.0,361.68333333333334,0.0,2114
4 PNEUS 195/65/15,DIVERS,DIVERS,100.0,180.55558333333335,1.0,2115
PARE-BRISE V CAPTEUR PLUIE (REFL.SOLEIL/REGARD.VIN),MERCEDES,DIVERS,0.0,197.01666666666665,0.0,2116
ENJOLIVEUR INF PARE-BRISE,VOLVO,DIVERS,0.0,73.54166666666667,0.0,2117
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (AVEC CAMERA/ELECTROCHROME),VOLVO,DIVERS,0.0,403.0416666666667,0.0,2118
MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,90.27775,0.0,2119
1 PNEU 225/65/16C,DIVERS,DIVERS,100.0,59.02775,0.0,2120
PARE-BRISE V CAPTEUR PLUIE (MOT.ESSENCE ET ETHANOL),RENAULT,DIVERS,0.0,353.4916666666667,0.0,2121
GLACE FIXE PORTE AV D,MERCEDES,DIVERS,0.0,62.60000000000001,0.0,2122
2 cache retroviseur,DIVERS,DIVERS,100.0,34.72225,0.0,2123
miroir retroviseur,DIVERS,DIVERS,100.0,16.666666666666668,1.0,2124
PARE-BRISE V (YC JOINT),FORD (EU),DIVERS,0.0,233.53333333333336,0.0,2125
CHANGEMENT PARE -BRISE CITROEN C3 CAPTEUR DE PLUIE,DIVERS,DIVERS,100.0,159.72225,0.0,2126
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ACOUSTIQUE),RENAULT,DIVERS,0.0,594.7583333333334,0.0,2127
Agrafes visseries ,DIVERS,DIVERS,100.0,5.0,0.0,2128
JOINT PARE-BRISE INF,TOYOTA,DIVERS,0.0,7.033333333333333,0.0,2129
PARE-BRISE V CAPTEUR PLUIE (+ENJ/SYS.DEMMAR.SANS CLES),TOYOTA,DIVERS,0.0,374.81666666666666,0.0,2130
PARE-BRISE V ATHERMIQUE (+CALES),CITROEN,DIVERS,0.0,411.4333333333334,2.0,2131
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,359.0,0.0,2132
JOINT SUP PARE-BRISE,BMW,DIVERS,0.0,14.466666666666667,0.0,2133
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,231.03333333333336,0.0,2134
JOINT INT PARE-BRISE (FERM.TELECOM./ANTIVOL),MERCEDES,DIVERS,0.0,1.0416666666666667,0.0,2135
PARE-BRISE V CAPTEUR PLUIE (ACOUST/CAMERA/TETE HAUTE),MERCEDES,DIVERS,0.0,390.75,0.0,2136
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,416.10833333333335,0.0,2137
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ELECTROCHROM/ANTI-INFROUG),FORD (EU),DIVERS,0.0,805.6833333333334,0.0,2138
6 pneus 195/75/16c,DIVERS,DIVERS,100.0,388.88891666666666,0.0,2139
1 pneu 185/70/15c,DIVERS,DIVERS,100.0,55.55558333333334,1.0,2140
GLACE FIXE V PTE AVG (AVEC CADRE),PEUGEOT,DIVERS,0.0,134.45000000000002,0.0,2141
PARE-BRISE V ATHERMIQUE (INTERMIT/YC EMBASE RETRO),VOLKSWAGEN,DIVERS,0.0,331.1666666666667,0.0,2142
Lunette AR teintée gris,AGC,DIVERS,0.0,312.58333333333337,0.0,2143
PARE-BRISE V CAPTEUR PLUIE (EQUI.CAMERA(AIDE CONDUCT)),RENAULT,DIVERS,0.0,435.5083333333334,0.0,2144
PARE-BRISE V CAPTEUR PLUIE (SANS CAMERA),RENAULT,DIVERS,0.0,515.025,0.0,2145
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,697.2083333333334,0.0,2146
GLACE FIXE V PTE ARD (YC CADRE),RENAULT,DIVERS,0.0,127.88333333333334,0.0,2147
ENJOLIVEUR PARE-BRISE,RENAULT,DIVERS,0.0,41.54166666666667,0.0,2148
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,201.48333333333335,0.0,2149
Pare-brise vert,AGC,DIVERS,0.0,285.05833333333334,0.0,2150
PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (+CAL+EMB/CHAUFFANT/CLAIR),VOLKSWAGEN,DIVERS,0.0,713.4166666666667,0.0,2151
PARE BRISE MEDLUM,DIVERS,DIVERS,100.0,239.58333333333334,0.0,2152
SUPLEMENT COLLE,DIVERS,DIVERS,100.0,36.66666666666667,0.0,2153
RETRETEMENT DE DECHET,DIVERS,DIVERS,100.0,4.166666666666667,1.0,2154
PARE BRISE IVECO III,DIVERS,DIVERS,100.0,234.66666666666669,0.0,2155
REMPLACEMENT PARE BRISE IVECO,DIVERS,DIVERS,100.0,65.83333333333334,0.0,2156
DEFLECTEUR AVD IVECO,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2157
PARE-BRISE,MERCEDES,DIVERS,0.0,195.03333333333333,0.0,2158
ENJOLIVEUR INF D PARE-BRISE,MINI,DIVERS,0.0,11.233333333333334,0.0,2159
ENJOLIVEUR INF G PARE-BRISE,MINI,DIVERS,0.0,11.233333333333334,0.0,2160
PARE BRISE RENAULT PREMIUM,DIVERS,DIVERS,100.0,171.4,3.0,2161
REMPLACEMENT PARE BRISE PREMIUM,DIVERS,DIVERS,100.0,65.83333333333334,0.0,2162
JOINT PARE BRIS IVECO,DIVERS,DIVERS,100.0,20.51666666666667,0.0,2163
Kit enjoliveur pare-brise,AGC,DIVERS,0.0,90.26666666666667,0.0,2164
tuyo d'alimentation gazoil ,DIVERS,DIVERS,100.0,105.0,0.0,2165
main d'oeuvre ,DIVERS,DIVERS,100.0,150.0,0.0,2166
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,632.2916666666667,2.0,2167
JOINT SUP PARE-BRISE,OPEL,DIVERS,0.0,28.14166666666667,1.0,2168
PARE-BRISE V CAPTEUR PLUIE,OPEL,DIVERS,0.0,221.25,0.0,2169
2 pneus 225/50/17 pirelli 94w,DIVERS,DIVERS,100.0,173.60833333333335,0.0,2170
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,725.3666666666668,1.0,2171
ENJOLIVEUR PARE-BRISE,KIA,DIVERS,0.0,57.55833333333333,0.0,2172
PARE-BRISE V ATHERMIQUE DEGRADE (+EMBASE+CALS/INTERMITTENT),KIA,DIVERS,0.0,390.8416666666667,0.0,2173
PARE-BRISE V ATHERMIQUE (YC ENJ+CALE),CITROEN,DIVERS,0.0,366.30833333333334,0.0,2174
Pare-brise vert,AGC,DIVERS,0.0,698.9666666666667,0.0,2175
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,361.8,0.0,2176
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/ASS.CHANG+MAINT-VOIE),AUDI,DIVERS,0.0,453.50000000000006,0.0,2177
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,550.225,0.0,2178
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,486.26666666666665,0.0,2179
2 AMPOULES H7,DIVERS,DIVERS,100.0,11.111083333333333,0.0,2180
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,286.35833333333335,0.0,2181
disque et plaquettes av plus main d'oeuvre ,DIVERS,DIVERS,100.0,166.66666666666669,0.0,2182
1 montage de 2 pneus ,DIVERS,DIVERS,100.0,27.77775,0.0,2183
PARE-BRISE V ATHERMIQUE (YC EMBASE/AVEC REGARD VIN),VOLKSWAGEN,DIVERS,0.0,471.05833333333334,0.0,2184
2 PNEUS 195/60/15,DIVERS,DIVERS,100.0,0.0,0.0,2185
Pare-brise vert solar,PILKINGTON (EUROCODE),DIVERS,0.0,310.95,4.0,2186
10 pneus 195/75/16c,DIVERS,DIVERS,100.0,750.0,0.0,2187
HUILE GASTRIL 6.5 L,DIVERS,DIVERS,100.0,45.13891666666667,0.0,2188
Enjoliveur pare-brise,AGC,DIVERS,0.0,18.53333333333333,0.0,2189
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,333.8,0.0,2190
DEPOSE REPOSE AMBRAYAGE,DIVERS,DIVERS,100.0,250.0,0.0,2191
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,521.0000000000001,0.0,2192
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,24.166666666666668,0.0,2193
PARE-BRISE V,MERCEDES,DIVERS,0.0,150.85000000000002,0.0,2194
PARE-BRISE V DEGRADE (REGARD No CHASSIS),AUDI,DIVERS,0.0,489.1666666666667,1.0,2195
Pare-brise vert dégradé bleu,PILKINGTON (EUROCODE),DIVERS,0.0,515.8083333333334,1.0,2196
PARE-BRISE V CHAUFFANT CAPTEUR PLUIE (SANS RETRO INT),FORD (EU),DIVERS,0.0,687.0333333333334,0.0,2197
BOITIER D'EAU,DIVERS,DIVERS,100.0,69.44441666666667,0.0,2198
2 PNEUS 195/65/15 DAYTON,DIVERS,DIVERS,100.0,83.33333333333334,0.0,2199
2 PNEUS 195/70/16,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2200
2 PNEUS 205/55/R16,DIVERS,DIVERS,100.0,97.22225,0.0,2201
2 pneus 205/55/16 continental conti eco 6,DIVERS,DIVERS,100.0,184.72225,0.0,2202
PARE-BRISE,MERCEDES,DIVERS,0.0,151.925,0.0,2203
PARE-BRISE V ATHERMIQUE (YC EMBASE/AVEC REGARD VIN),VOLKSWAGEN,DIVERS,0.0,376.8333333333333,0.0,2204
PARE-BRISE V CAPTEUR PLUIE (YC EMBASE),OPEL,DIVERS,0.0,350.0,0.0,2205
PARE-BRISE V (YC ENJOLIVEU SUP ET CALES),CITROEN,DIVERS,0.0,177.05833333333334,0.0,2206
2 PNEUS 195/65/15 FIRSTON ,DIVERS,DIVERS,100.0,76.38891666666667,0.0,2207
PARE-BRISE V ATHERMIQUE (YC JTS/INTERMITT.REGLABLE),CITROEN,DIVERS,0.0,400.15000000000003,1.0,2208
BOITIER PAPILLON ,DIVERS,DIVERS,100.0,354.1666666666667,0.0,2209
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,364.83333333333337,0.0,2210
2 pneus 245/45/18,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2211
PARE-BRISE V ATHERMIQUE (ELECTROC/1.3D75CV/1.2/1.4),FIAT,DIVERS,0.0,421.55,1.0,2212
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,967.775,0.0,2213
4 pneus 215/65/15,DIVERS,DIVERS,100.0,194.44441666666668,0.0,2214
sirine ecotec3 + MO,DIVERS,DIVERS,100.0,166.66666666666669,0.0,2215
4 PNEUS 205/70/15C ,DIVERS,DIVERS,100.0,388.88891666666666,0.0,2216
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE/AVEC REGARD VIN),VOLKSWAGEN,DIVERS,0.0,467.325,2.0,2217
Joint de pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,38.75,0.0,2218
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,498.49166666666673,0.0,2219
BATERIE,DIVERS,DIVERS,100.0,0.0,0.0,2220
BOITIER BSM,DIVERS,DIVERS,100.0,0.0,0.0,2221
MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,0.0,0.0,2222
PIECS ET MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,305.55558333333335,0.0,2223
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,77.46666666666667,0.0,2224
GLACE RETROVISEUR EXT ELECTRIQUE AV G (DEGIVRANT),HYUNDAI,DIVERS,0.0,74.09166666666667,0.0,2225
RETROVISEUR EXT ELECT DEGIVRANT AV G (AVEC VUE LARGE),HYUNDAI,DIVERS,0.0,175.23333333333335,0.0,2226
Pare-brise clair,AGC,DIVERS,0.0,557.4083333333333,0.0,2227
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,295.1,0.0,2228
Glace de porte AVG verte,PILKINGTON (EUROCODE),DIVERS,0.0,91.97500000000001,0.0,2229
GLACE MOBILE V PTE ARG,TOYOTA,DIVERS,0.0,59.483333333333334,0.0,2230
Pare-brise bleu dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,262.2583333333333,0.0,2231
2 pneus 165/75/14 dayton ,DIVERS,DIVERS,100.0,76.38891666666667,0.0,2232
cache retro kangoo2,DIVERS,DIVERS,100.0,24.305583333333335,0.0,2233
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,469.25000000000006,1.0,2234
vitre smart,DIVERS,DIVERS,100.0,62.5,0.0,2235
vtre fiat 500,DIVERS,DIVERS,0.0,62.5,0.0,2236
deflecteur peugeot 208 ,DIVERS,DIVERS,100.0,83.33333333333334,0.0,2237
Pare-brise clair,PILKINGTON (EUROCODE),DIVERS,0.0,358.5083333333333,0.0,2238
repas salarier samedi 14/09/2019,DIVERS,DIVERS,100.0,104.16666666666667,0.0,2239
Pare-brise clair dégradé vert,PILKINGTON (EUROCODE),DIVERS,0.0,547.55,0.0,2240
Glace de porte AVD verte,PILKINGTON (EUROCODE),DIVERS,0.0,97.16666666666667,0.0,2241
2 pneus 235/45/18,DIVERS,DIVERS,100.0,111.11108333333334,0.0,2242
Kit PB Clair + accessoires,PILKINGTON (EUROCODE),DIVERS,0.0,372.25,0.0,2243
PARE-BRISE BL ATHERMIQUE CAPTEUR PLUIE,RENAULT,DIVERS,0.0,263.3,0.0,2244
PARE-BRISE V CAPTEUR PLUIE (YC CALES+ENJ SUP),PEUGEOT,DIVERS,0.0,246.84166666666667,0.0,2245
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,169.525,0.0,2246
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,672.075,0.0,2247
4 pneus 205/55/16,DIVERS,DIVERS,320.0,0.0,0.0,2248
recalibrage caméra ,DIVERS,DIVERS,100.0,173.61108333333334,0.0,2249
Pare-brise vert dégradé vert,PILKINGTON (EUROCODE),DIVERS,0.0,189.24166666666667,0.0,2250
1 pneu 225/45/17 ovassion,DIVERS,DIVERS,0.0,48.61108333333333,0.0,2251
pare brise TALISMAN,DIVERS,DIVERS,100.0,277.77775,0.0,2252
PARE BRISE C3,DIVERS,DIVERS,100.0,138.88891666666666,0.0,2253
4 PNEUS 235/50/18 DUNLOP ,DIVERS,DIVERS,100.0,277.77775,0.0,2254
Pare-brise clair dégradé bleu,PILKINGTON (EUROCODE),DIVERS,0.0,350.0,0.0,2255
Pare-brise vert,AGC,DIVERS,0.0,280.7,0.0,2256
CULASSE COMPLETTE ,DIVERS,DIVERS,100.0,0.0,0.0,2257
PLAQUETTE DISQUE ,DIVERS,DIVERS,100.0,0.0,0.0,2258
JOINT DE CULASSE ,DIVERS,DIVERS,100.0,0.0,0.0,2259
BOULON DE SERAGE CULASSE,DIVERS,DIVERS,100.0,0.0,0.0,2260
2 PNEUS 215/70/15C,DIVERS,DIVERS,100.0,0.0,0.0,2261
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (VITRAGE ATHERM.INTEGRALE),MERCEDES,DIVERS,0.0,373.81666666666666,1.0,2262
Pare-brise vert,PILKINGTON (EUROCODE),DIVERS,0.0,420.1166666666667,0.0,2263
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,37.800000000000004,0.0,2264
JOINT INF PARE-BRISE,MERCEDES,DIVERS,0.0,7.183333333333333,0.0,2265
JOINT SUP PARE-BRISE,MERCEDES,DIVERS,0.0,11.491666666666667,0.0,2266
